id,t,sp,unit,r_flw,f_flw,rpm_cmd,rpm_sp,sps,top,cal%,vol_uL,mass_g,pumpOn
3,903114,37,rpm,11,353,36.5,36.5,3893,500,0,383,0.371,1
3,903134,37,rpm,16,353,36.5,36.5,3893,500,0,383,0.371,1
3,903155,37,rpm,85,353,36.5,36.5,3893,500,0,383,0.372,1
3,903175,37,rpm,378,353,36.5,36.5,3893,500,0,383,0.372,1
3,903196,37,rpm,646,353,36.5,36.5,3893,500,0,383,0.372,1
3,903216,37,rpm,801,353,36.5,36.5,3893,500,0,383,0.372,1
3,903237,37,rpm,743,353,36.5,36.5,3893,500,0,384,0.372,1
3,903258,37,rpm,639,353,36.5,36.5,3893,500,0,384,0.372,1
3,903278,37,rpm,488,353,36.5,36.5,3893,500,0,384,0.372,1
3,903299,37,rpm,338,353,36.5,36.5,3893,500,0,384,0.372,1
3,903319,37,rpm,274,353,36.5,36.5,3893,500,0,384,0.373,1
3,903340,37,rpm,121,353,36.5,36.5,3893,500,0,384,0.373,1
3,903361,37,rpm,19,353,36.5,36.5,3893,500,0,384,0.373,1
3,903381,37,rpm,10,353,36.5,36.5,3893,500,0,384,0.373,1
3,903402,37,rpm,18,353,36.5,36.5,3893,500,0,385,0.373,1
3,903422,37,rpm,106,353,36.5,36.5,3893,500,0,385,0.373,1
3,903443,37,rpm,404,353,36.5,36.5,3893,500,0,385,0.373,1
3,903463,37,rpm,642,353,36.5,36.5,3893,500,0,385,0.373,1
3,903484,37,rpm,753,353,36.5,36.5,3893,500,0,385,0.373,1
3,903505,37,rpm,688,353,36.5,36.5,3893,500,0,385,0.374,1
3,903525,37,rpm,590,353,36.5,36.5,3893,500,0,385,0.374,1
3,903546,37,rpm,421,353,36.5,36.5,3893,500,0,385,0.374,1
3,903566,37,rpm,308,353,36.5,36.5,3893,500,0,386,0.374,1
3,903587,37,rpm,257,353,36.5,36.5,3893,500,0,386,0.374,1
3,903607,37,rpm,38,353,36.5,36.5,3893,500,0,386,0.374,1
3,903628,37,rpm,13,353,36.5,36.5,3893,500,0,386,0.374,1
3,903649,37,rpm,11,353,36.5,36.5,3893,500,0,386,0.374,1
3,903669,37,rpm,41,353,36.5,36.5,3893,500,0,386,0.375,1
3,903690,37,rpm,256,353,36.5,36.5,3893,500,0,386,0.375,1
3,903710,37,rpm,624,353,36.5,36.5,3893,500,0,386,0.375,1
3,903731,37,rpm,806,353,36.5,36.5,3893,500,0,386,0.375,1
3,903751,37,rpm,768,353,36.5,36.5,3893,500,0,387,0.375,1
3,903772,37,rpm,673,353,36.5,36.5,3893,500,0,387,0.375,1
3,903792,37,rpm,496,353,36.5,36.5,3893,500,0,387,0.375,1
3,903813,37,rpm,351,353,36.5,36.5,3893,500,0,387,0.375,1
3,903834,37,rpm,254,353,36.5,36.5,3893,500,0,387,0.375,1
3,903854,37,rpm,128,353,36.5,36.5,3893,500,0,387,0.376,1
3,903875,37,rpm,20,353,36.5,36.5,3893,500,0,387,0.376,1
3,903895,37,rpm,10,353,36.5,36.5,3893,500,0,387,0.376,1
3,903916,37,rpm,16,353,36.5,36.5,3893,500,0,388,0.376,1
3,903936,37,rpm,107,353,36.5,36.5,3893,500,0,388,0.376,1
3,903957,37,rpm,491,353,36.5,36.5,3893,500,0,388,0.376,1
3,903978,37,rpm,625,353,36.5,36.5,3893,500,0,388,0.376,1
3,903998,37,rpm,733,353,36.5,36.5,3893,500,0,388,0.376,1
3,904019,37,rpm,722,353,36.5,36.5,3893,500,0,388,0.377,1
3,904039,37,rpm,592,353,36.5,36.5,3893,500,0,388,0.377,1
3,904060,37,rpm,454,353,36.5,36.5,3893,500,0,388,0.377,1
3,904080,37,rpm,346,353,36.5,36.5,3893,500,0,389,0.377,1
3,904101,37,rpm,240,353,36.5,36.5,3893,500,0,389,0.377,1
3,904122,37,rpm,27,353,36.5,36.5,3893,500,0,389,0.377,1
3,904142,37,rpm,13,353,36.5,36.5,3893,500,0,389,0.377,1
3,904163,37,rpm,14,353,36.5,36.5,3893,500,0,389,0.377,1
3,904183,37,rpm,69,353,36.5,36.5,3893,500,0,389,0.377,1
3,904204,37,rpm,421,353,36.5,36.5,3893,500,0,389,0.378,1
3,904225,37,rpm,630,353,36.5,36.5,3893,500,0,389,0.378,1
3,904245,37,rpm,709,353,36.5,36.5,3893,500,0,390,0.378,1
3,904266,37,rpm,689,353,36.5,36.5,3893,500,0,390,0.378,1
3,904286,37,rpm,652,353,36.5,36.5,3893,500,0,390,0.378,1
3,904307,37,rpm,528,353,36.5,36.5,3893,500,0,390,0.378,1
3,904328,37,rpm,425,353,36.5,36.5,3893,500,0,390,0.378,1
3,904348,37,rpm,335,353,36.5,36.5,3893,500,0,390,0.378,1
3,904369,37,rpm,92,353,36.5,36.5,3893,500,0,390,0.379,1
3,904389,37,rpm,16,353,36.5,36.5,3893,500,0,390,0.379,1
3,904410,37,rpm,12,353,36.5,36.5,3893,500,0,390,0.379,1
3,904431,37,rpm,31,353,36.5,36.5,3893,500,0,391,0.379,1
3,904451,37,rpm,216,353,36.5,36.5,3893,500,0,391,0.379,1
3,904472,37,rpm,556,353,36.5,36.5,3893,500,0,391,0.379,1
3,904492,37,rpm,655,353,36.5,36.5,3893,500,0,391,0.379,1
3,904513,37,rpm,671,353,36.5,36.5,3893,500,0,391,0.379,1
3,904534,37,rpm,633,353,36.5,36.5,3893,500,0,391,0.379,1
3,904554,37,rpm,546,353,36.5,36.5,3893,500,0,391,0.38,1
3,904575,37,rpm,440,353,36.5,36.5,3893,500,0,391,0.38,1
3,904595,37,rpm,359,353,36.5,36.5,3893,500,0,392,0.38,1
3,904616,37,rpm,168,353,36.5,36.5,3893,500,0,392,0.38,1
3,904636,37,rpm,22,353,36.5,36.5,3893,500,0,392,0.38,1
3,904657,37,rpm,11,353,36.5,36.5,3893,500,0,392,0.38,1
3,904677,37,rpm,16,353,36.5,36.5,3893,500,0,392,0.38,1
3,904698,37,rpm,85,353,36.5,36.5,3893,500,0,392,0.38,1
3,904719,37,rpm,376,353,36.5,36.5,3893,500,0,392,0.381,1
3,904739,37,rpm,613,353,36.5,36.5,3893,500,0,392,0.381,1
3,904760,37,rpm,797,353,36.5,36.5,3893,500,0,393,0.381,1
3,904780,37,rpm,744,353,36.5,36.5,3893,500,0,393,0.381,1
3,904801,37,rpm,648,353,36.5,36.5,3893,500,0,393,0.381,1
3,904821,37,rpm,491,353,36.5,36.5,3893,500,0,393,0.381,1
3,904842,37,rpm,338,353,36.5,36.5,3893,500,0,393,0.381,1
3,904863,37,rpm,279,353,36.5,36.5,3893,500,0,393,0.381,1
3,904883,37,rpm,118,353,36.5,36.5,3893,500,0,393,0.381,1
3,904904,37,rpm,19,353,36.5,36.5,3893,500,0,393,0.382,1
3,904924,37,rpm,10,353,36.5,36.5,3893,500,0,394,0.382,1
3,904945,37,rpm,17,353,36.5,36.5,3893,500,0,394,0.382,1
3,904965,37,rpm,106,353,36.5,36.5,3893,500,0,394,0.382,1
3,904986,37,rpm,407,353,36.5,36.5,3893,500,0,394,0.382,1
3,905007,37,rpm,643,353,36.5,36.5,3893,500,0,394,0.382,1
3,905027,37,rpm,766,353,36.5,36.5,3893,500,0,394,0.382,1
3,905048,37,rpm,702,353,36.5,36.5,3893,500,0,394,0.382,1
3,905068,37,rpm,595,353,36.5,36.5,3893,500,0,394,0.383,1
3,905089,37,rpm,431,353,36.5,36.5,3893,500,0,394,0.383,1
3,905109,37,rpm,313,353,36.5,36.5,3893,500,0,395,0.383,1
3,905130,37,rpm,259,353,36.5,36.5,3893,500,0,395,0.383,1
3,905151,37,rpm,44,353,36.5,36.5,3893,500,0,395,0.383,1
3,905171,37,rpm,13,353,36.5,36.5,3893,500,0,395,0.383,1
3,905192,37,rpm,11,353,36.5,36.5,3893,500,0,395,0.383,1
3,905212,37,rpm,39,353,36.5,36.5,3893,500,0,395,0.383,1
3,905233,37,rpm,241,353,36.5,36.5,3893,500,0,395,0.383,1
3,905253,37,rpm,600,353,36.5,36.5,3893,500,0,395,0.384,1
3,905274,37,rpm,788,353,36.5,36.5,3893,500,0,396,0.384,1
3,905294,37,rpm,768,353,36.5,36.5,3893,500,0,396,0.384,1
3,905315,37,rpm,676,353,36.5,36.5,3893,500,0,396,0.384,1
3,905336,37,rpm,493,353,36.5,36.5,3893,500,0,396,0.384,1
3,905356,37,rpm,349,353,36.5,36.5,3893,500,0,396,0.384,1
3,905377,37,rpm,254,353,36.5,36.5,3893,500,0,396,0.384,1
3,905397,37,rpm,125,353,36.5,36.5,3893,500,0,396,0.384,1
3,905418,37,rpm,20,353,36.5,36.5,3893,500,0,396,0.385,1
3,905438,37,rpm,10,353,36.5,36.5,3893,500,0,397,0.385,1
3,905459,37,rpm,16,353,36.5,36.5,3893,500,0,397,0.385,1
3,905479,37,rpm,106,353,36.5,36.5,3893,500,0,397,0.385,1
3,905500,37,rpm,481,353,36.5,36.5,3893,500,0,397,0.385,1
3,905521,37,rpm,624,353,36.5,36.5,3893,500,0,397,0.385,1
3,905541,37,rpm,701,353,36.5,36.5,3893,500,0,397,0.385,1
3,905562,37,rpm,714,353,36.5,36.5,3893,500,0,397,0.385,1
3,905582,37,rpm,589,353,36.5,36.5,3893,500,0,397,0.385,1
3,905603,37,rpm,464,353,36.5,36.5,3893,500,0,397,0.386,1
3,905623,37,rpm,365,353,36.5,36.5,3893,500,0,398,0.386,1
3,905644,37,rpm,243,353,36.5,36.5,3893,500,0,398,0.386,1
3,905665,37,rpm,26,353,36.5,36.5,3893,500,0,398,0.386,1
3,905685,37,rpm,13,353,36.5,36.5,3893,500,0,398,0.386,1
3,905706,37,rpm,14,353,36.5,36.5,3893,500,0,398,0.386,1
3,905726,37,rpm,69,353,36.5,36.5,3893,500,0,398,0.386,1
3,905747,37,rpm,417,353,36.5,36.5,3893,500,0,398,0.386,1
3,905768,37,rpm,637,353,36.5,36.5,3893,500,0,398,0.387,1
3,905788,37,rpm,712,353,36.5,36.5,3893,500,0,399,0.387,1
3,905809,37,rpm,689,353,36.5,36.5,3893,500,0,399,0.387,1
3,905829,37,rpm,649,353,36.5,36.5,3893,500,0,399,0.387,1
3,905850,37,rpm,531,353,36.5,36.5,3893,500,0,399,0.387,1
3,905871,37,rpm,428,353,36.5,36.5,3893,500,0,399,0.387,1
3,905891,37,rpm,337,353,36.5,36.5,3893,500,0,399,0.387,1
3,905912,37,rpm,91,353,36.5,36.5,3893,500,0,399,0.387,1
3,905932,37,rpm,16,353,36.5,36.5,3893,500,0,399,0.387,1
3,905953,37,rpm,12,353,36.5,36.5,3893,500,0,400,0.388,1
3,905974,37,rpm,32,353,36.5,36.5,3893,500,0,400,0.388,1
3,905994,37,rpm,222,353,36.5,36.5,3893,500,0,400,0.388,1
3,906015,37,rpm,555,353,36.5,36.5,3893,500,0,400,0.388,1
3,906035,37,rpm,651,353,36.5,36.5,3893,500,0,400,0.388,1
3,906056,37,rpm,674,353,36.5,36.5,3893,500,0,400,0.388,1
3,906077,37,rpm,636,353,36.5,36.5,3893,500,0,400,0.388,1
3,906097,37,rpm,544,353,36.5,36.5,3893,500,0,400,0.388,1
3,906118,37,rpm,436,353,36.5,36.5,3893,500,0,401,0.389,1
3,906138,37,rpm,358,353,36.5,36.5,3893,500,0,401,0.389,1
3,906159,37,rpm,170,353,36.5,36.5,3893,500,0,401,0.389,1
3,906179,37,rpm,22,353,36.5,36.5,3893,500,0,401,0.389,1
3,906200,37,rpm,11,353,36.5,36.5,3893,500,0,401,0.389,1
3,906220,37,rpm,17,353,36.5,36.5,3893,500,0,401,0.389,1
3,906241,37,rpm,90,353,36.5,36.5,3893,500,0,401,0.389,1
3,906262,37,rpm,382,353,36.5,36.5,3893,500,0,401,0.389,1
3,906282,37,rpm,629,353,36.5,36.5,3893,500,0,401,0.389,1
3,906303,37,rpm,793,353,36.5,36.5,3893,500,0,402,0.39,1
3,906323,37,rpm,736,353,36.5,36.5,3893,500,0,402,0.39,1
3,906344,37,rpm,637,353,36.5,36.5,3893,500,0,402,0.39,1
3,906365,37,rpm,487,353,36.5,36.5,3893,500,0,402,0.39,1
3,906385,37,rpm,339,353,36.5,36.5,3893,500,0,402,0.39,1
3,906406,37,rpm,283,353,36.5,36.5,3893,500,0,402,0.39,1
3,906426,37,rpm,117,353,36.5,36.5,3893,500,0,402,0.39,1
3,906447,37,rpm,19,353,36.5,36.5,3893,500,0,402,0.39,1
3,906467,37,rpm,10,353,36.5,36.5,3893,500,0,403,0.391,1
3,906488,37,rpm,18,353,36.5,36.5,3893,500,0,403,0.391,1
3,906509,37,rpm,108,353,36.5,36.5,3893,500,0,403,0.391,1
3,906529,37,rpm,403,353,36.5,36.5,3893,500,0,403,0.391,1
3,906550,37,rpm,631,353,36.5,36.5,3893,500,0,403,0.391,1
3,906570,37,rpm,749,353,36.5,36.5,3893,500,0,403,0.391,1
3,906591,37,rpm,679,353,36.5,36.5,3893,500,0,403,0.391,1
3,906611,37,rpm,589,353,36.5,36.5,3893,500,0,403,0.391,1
3,906632,37,rpm,422,353,36.5,36.5,3893,500,0,404,0.391,1
3,906653,37,rpm,317,353,36.5,36.5,3893,500,0,404,0.392,1
3,906673,37,rpm,257,353,36.5,36.5,3893,500,0,404,0.392,1
3,906694,37,rpm,33,353,36.5,36.5,3893,500,0,404,0.392,1
3,906714,37,rpm,13,353,36.5,36.5,3893,500,0,404,0.392,1
3,906735,37,rpm,12,353,36.5,36.5,3893,500,0,404,0.392,1
3,906756,37,rpm,48,353,36.5,36.5,3893,500,0,404,0.392,1
3,906776,37,rpm,280,353,36.5,36.5,3893,500,0,404,0.392,1
3,906797,37,rpm,641,353,36.5,36.5,3893,500,0,405,0.392,1
3,906817,37,rpm,806,353,36.5,36.5,3893,500,0,405,0.393,1
3,906838,37,rpm,764,353,36.5,36.5,3893,500,0,405,0.393,1
3,906858,37,rpm,670,353,36.5,36.5,3893,500,0,405,0.393,1
3,906879,37,rpm,489,353,36.5,36.5,3893,500,0,405,0.393,1
3,906900,37,rpm,347,353,36.5,36.5,3893,500,0,405,0.393,1
3,906920,37,rpm,254,353,36.5,36.5,3893,500,0,405,0.393,1
3,906941,37,rpm,122,353,36.5,36.5,3893,500,0,405,0.393,1
3,906961,37,rpm,20,353,36.5,36.5,3893,500,0,405,0.393,1
3,906982,37,rpm,10,353,36.5,36.5,3893,500,0,406,0.393,1
3,907003,37,rpm,17,353,36.5,36.5,3893,500,0,406,0.394,1
3,907023,37,rpm,114,353,36.5,36.5,3893,500,0,406,0.394,1
3,907044,37,rpm,494,353,36.5,36.5,3893,500,0,406,0.394,1
3,907064,37,rpm,622,353,36.5,36.5,3893,500,0,406,0.394,1
3,907085,37,rpm,718,353,36.5,36.5,3893,500,0,406,0.394,1
3,907105,37,rpm,715,353,36.5,36.5,3893,500,0,406,0.394,1
3,907126,37,rpm,582,353,36.5,36.5,3893,500,0,406,0.394,1
3,907147,37,rpm,453,353,36.5,36.5,3893,500,0,407,0.394,1
3,907167,37,rpm,350,353,36.5,36.5,3893,500,0,407,0.395,1
3,907188,37,rpm,227,353,36.5,36.5,3893,500,0,407,0.395,1
3,907208,37,rpm,25,353,36.5,36.5,3893,500,0,407,0.395,1
3,907229,37,rpm,13,353,36.5,36.5,3893,500,0,407,0.395,1
3,907249,37,rpm,15,353,36.5,36.5,3893,500,0,407,0.395,1
3,907270,37,rpm,78,353,36.5,36.5,3893,500,0,407,0.395,1
3,907290,37,rpm,435,353,36.5,36.5,3893,500,0,407,0.395,1
3,907311,37,rpm,631,353,36.5,36.5,3893,500,0,408,0.395,1
3,907332,37,rpm,709,353,36.5,36.5,3893,500,0,408,0.395,1
3,907352,37,rpm,686,353,36.5,36.5,3893,500,0,408,0.396,1
3,907373,37,rpm,644,353,36.5,36.5,3893,500,0,408,0.396,1
3,907393,37,rpm,522,353,36.5,36.5,3893,500,0,408,0.396,1
3,907414,37,rpm,421,353,36.5,36.5,3893,500,0,408,0.396,1
3,907435,37,rpm,335,353,36.5,36.5,3893,500,0,408,0.396,1
3,907455,37,rpm,84,353,36.5,36.5,3893,500,0,408,0.396,1
3,907476,37,rpm,15,353,36.5,36.5,3893,500,0,409,0.396,1
3,907496,37,rpm,12,353,36.5,36.5,3893,500,0,409,0.396,1
3,907517,37,rpm,33,353,36.5,36.5,3893,500,0,409,0.397,1
3,907537,37,rpm,228,353,36.5,36.5,3893,500,0,409,0.397,1
3,907558,37,rpm,561,353,36.5,36.5,3893,500,0,409,0.397,1
3,907578,37,rpm,657,353,36.5,36.5,3893,500,0,409,0.397,1
3,907599,37,rpm,670,353,36.5,36.5,3893,500,0,409,0.397,1
3,907620,37,rpm,638,353,36.5,36.5,3893,500,0,409,0.397,1
3,907640,37,rpm,546,353,36.5,36.5,3893,500,0,409,0.397,1
3,907661,37,rpm,436,353,36.5,36.5,3893,500,0,410,0.397,1
3,907681,37,rpm,358,353,36.5,36.5,3893,500,0,410,0.397,1
3,907702,37,rpm,168,353,36.5,36.5,3893,500,0,410,0.398,1
3,907722,37,rpm,22,353,36.5,36.5,3893,500,0,410,0.398,1
3,907743,37,rpm,11,353,36.5,36.5,3893,500,0,410,0.398,1
3,907764,37,rpm,16,353,36.5,36.5,3893,500,0,410,0.398,1
3,907784,37,rpm,89,353,36.5,36.5,3893,500,0,410,0.398,1
3,907805,37,rpm,384,353,36.5,36.5,3893,500,0,410,0.398,1
3,907825,37,rpm,632,353,36.5,36.5,3893,500,0,411,0.398,1
3,907846,37,rpm,806,353,36.5,36.5,3893,500,0,411,0.398,1
3,907867,37,rpm,737,353,36.5,36.5,3893,500,0,411,0.399,1
3,907887,37,rpm,644,353,36.5,36.5,3893,500,0,411,0.399,1
3,907908,37,rpm,485,353,36.5,36.5,3893,500,0,411,0.399,1
3,907928,37,rpm,334,353,36.5,36.5,3893,500,0,411,0.399,1
3,907949,37,rpm,272,353,36.5,36.5,3893,500,0,411,0.399,1
3,907969,37,rpm,114,353,36.5,36.5,3893,500,0,411,0.399,1
3,907990,37,rpm,18,353,36.5,36.5,3893,500,0,412,0.399,1
3,908010,37,rpm,10,353,36.5,36.5,3893,500,0,412,0.399,1
3,908031,37,rpm,18,353,36.5,36.5,3893,500,0,412,0.399,1
3,908051,37,rpm,110,353,36.5,36.5,3893,500,0,412,0.4,1
3,908072,37,rpm,409,353,36.5,36.5,3893,500,0,412,0.4,1
3,908093,37,rpm,672,353,36.5,36.5,3893,500,0,412,0.4,1
3,908113,37,rpm,768,353,36.5,36.5,3893,500,0,412,0.4,1
3,908134,37,rpm,690,353,36.5,36.5,3893,500,0,412,0.4,1
3,908154,37,rpm,586,353,36.5,36.5,3893,500,0,413,0.4,1
3,908175,37,rpm,418,353,36.5,36.5,3893,500,0,413,0.4,1
3,908195,37,rpm,302,353,36.5,36.5,3893,500,0,413,0.4,1
3,908216,37,rpm,257,353,36.5,36.5,3893,500,0,413,0.4,1
3,908236,37,rpm,42,353,36.5,36.5,3893,500,0,413,0.401,1
3,908257,37,rpm,13,353,36.5,36.5,3893,500,0,413,0.401,1
3,908277,37,rpm,11,353,36.5,36.5,3893,500,0,413,0.401,1
3,908298,37,rpm,38,353,36.5,36.5,3893,500,0,413,0.401,1
3,908319,37,rpm,236,353,36.5,36.5,3893,500,0,413,0.401,1
3,908339,37,rpm,606,353,36.5,36.5,3893,500,0,414,0.401,1
3,908360,37,rpm,785,353,36.5,36.5,3893,500,0,414,0.401,1
3,908380,37,rpm,766,353,36.5,36.5,3893,500,0,414,0.401,1
3,908401,37,rpm,678,353,36.5,36.5,3893,500,0,414,0.402,1
3,908421,37,rpm,496,353,36.5,36.5,3893,500,0,414,0.402,1
3,908442,37,rpm,350,353,36.5,36.5,3893,500,0,414,0.402,1
3,908463,37,rpm,257,353,36.5,36.5,3893,500,0,414,0.402,1
3,908483,37,rpm,125,353,36.5,36.5,3893,500,0,414,0.402,1
3,908504,37,rpm,20,353,36.5,36.5,3893,500,0,415,0.402,1
3,908524,37,rpm,10,353,36.5,36.5,3893,500,0,415,0.402,1
3,908545,37,rpm,16,353,36.5,36.5,3893,500,0,415,0.402,1
3,908565,37,rpm,106,353,36.5,36.5,3893,500,0,415,0.402,1
3,908586,37,rpm,480,353,36.5,36.5,3893,500,0,415,0.403,1
3,908606,37,rpm,623,353,36.5,36.5,3893,500,0,415,0.403,1
3,908627,37,rpm,702,353,36.5,36.5,3893,500,0,415,0.403,1
3,908648,37,rpm,716,353,36.5,36.5,3893,500,0,415,0.403,1
3,908668,37,rpm,593,353,36.5,36.5,3893,500,0,416,0.403,1
3,908689,37,rpm,466,353,36.5,36.5,3893,500,0,416,0.403,1
3,908709,37,rpm,362,353,36.5,36.5,3893,500,0,416,0.403,1
3,908730,37,rpm,240,353,36.5,36.5,3893,500,0,416,0.403,1
3,908750,37,rpm,26,353,36.5,36.5,3893,500,0,416,0.404,1
3,908771,37,rpm,13,353,36.5,36.5,3893,500,0,416,0.404,1
3,908791,37,rpm,14,353,36.5,36.5,3893,500,0,416,0.404,1
3,908812,37,rpm,67,353,36.5,36.5,3893,500,0,416,0.404,1
3,908833,37,rpm,412,353,36.5,36.5,3893,500,0,417,0.404,1
3,908853,37,rpm,638,353,36.5,36.5,3893,500,0,417,0.404,1
3,908874,37,rpm,716,353,36.5,36.5,3893,500,0,417,0.404,1
3,908895,37,rpm,694,353,36.5,36.5,3893,500,0,417,0.404,1
3,908915,37,rpm,651,353,36.5,36.5,3893,500,0,417,0.404,1
3,908936,37,rpm,529,353,36.5,36.5,3893,500,0,417,0.405,1
3,908956,37,rpm,426,353,36.5,36.5,3893,500,0,417,0.405,1
3,908977,37,rpm,336,353,36.5,36.5,3893,500,0,417,0.405,1
3,908997,37,rpm,96,353,36.5,36.5,3893,500,0,417,0.405,1
3,909018,37,rpm,16,353,36.5,36.5,3893,500,0,418,0.405,1
3,909039,37,rpm,12,353,36.5,36.5,3893,500,0,418,0.405,1
3,909059,37,rpm,30,353,36.5,36.5,3893,500,0,418,0.405,1
3,909080,37,rpm,214,353,36.5,36.5,3893,500,0,418,0.405,1
3,909100,37,rpm,552,353,36.5,36.5,3893,500,0,418,0.406,1
3,909121,37,rpm,653,353,36.5,36.5,3893,500,0,418,0.406,1
3,909141,37,rpm,673,353,36.5,36.5,3893,500,0,418,0.406,1
3,909162,37,rpm,629,353,36.5,36.5,3893,500,0,418,0.406,1
3,909182,37,rpm,550,353,36.5,36.5,3893,500,0,419,0.406,1
3,909203,37,rpm,441,353,36.5,36.5,3893,500,0,419,0.406,1
3,909224,37,rpm,364,353,36.5,36.5,3893,500,0,419,0.406,1
3,909244,37,rpm,175,353,36.5,36.5,3893,500,0,419,0.406,1
3,909265,37,rpm,22,353,36.5,36.5,3893,500,0,419,0.406,1
3,909286,37,rpm,11,353,36.5,36.5,3893,500,0,419,0.407,1
3,909306,37,rpm,17,353,36.5,36.5,3893,500,0,419,0.407,1
3,909327,37,rpm,88,353,36.5,36.5,3893,500,0,419,0.407,1
3,909347,37,rpm,378,353,36.5,36.5,3893,500,0,420,0.407,1
3,909368,37,rpm,605,353,36.5,36.5,3893,500,0,420,0.407,1
3,909389,37,rpm,785,353,36.5,36.5,3893,500,0,420,0.407,1
3,909409,37,rpm,738,353,36.5,36.5,3893,500,0,420,0.407,1
3,909430,37,rpm,646,353,36.5,36.5,3893,500,0,420,0.407,1
3,909450,37,rpm,487,353,36.5,36.5,3893,500,0,420,0.408,1
3,909471,37,rpm,336,353,36.5,36.5,3893,500,0,420,0.408,1
3,909492,37,rpm,288,353,36.5,36.5,3893,500,0,420,0.408,1
3,909512,37,rpm,116,353,36.5,36.5,3893,500,0,421,0.408,1
3,909533,37,rpm,18,353,36.5,36.5,3893,500,0,421,0.408,1
3,909553,37,rpm,10,353,36.5,36.5,3893,500,0,421,0.408,1
3,909574,37,rpm,18,353,36.5,36.5,3893,500,0,421,0.408,1
3,909594,37,rpm,108,353,36.5,36.5,3893,500,0,421,0.408,1
3,909615,37,rpm,401,353,36.5,36.5,3893,500,0,421,0.408,1
3,909636,37,rpm,614,353,36.5,36.5,3893,500,0,421,0.409,1
3,909656,37,rpm,746,353,36.5,36.5,3893,500,0,421,0.409,1
3,909677,37,rpm,694,353,36.5,36.5,3893,500,0,421,0.409,1
3,909697,37,rpm,588,353,36.5,36.5,3893,500,0,422,0.409,1
3,909718,37,rpm,430,353,36.5,36.5,3893,500,0,422,0.409,1
3,909739,37,rpm,325,353,36.5,36.5,3893,500,0,422,0.409,1
3,909759,37,rpm,263,353,36.5,36.5,3893,500,0,422,0.409,1
3,909780,37,rpm,33,353,36.5,36.5,3893,500,0,422,0.409,1
3,909800,37,rpm,13,353,36.5,36.5,3893,500,0,422,0.41,1
3,909821,37,rpm,12,353,36.5,36.5,3893,500,0,422,0.41,1
3,909842,37,rpm,47,353,36.5,36.5,3893,500,0,422,0.41,1
3,909862,37,rpm,274,353,36.5,36.5,3893,500,0,423,0.41,1
3,909883,37,rpm,636,353,36.5,36.5,3893,500,0,423,0.41,1
3,909903,37,rpm,804,353,36.5,36.5,3893,500,0,423,0.41,1
3,909924,37,rpm,767,353,36.5,36.5,3893,500,0,423,0.41,1
3,909944,37,rpm,671,353,36.5,36.5,3893,500,0,423,0.41,1
3,909965,37,rpm,491,353,36.5,36.5,3893,500,0,423,0.41,1
3,909986,37,rpm,343,353,36.5,36.5,3893,500,0,423,0.411,1
3,910006,37,rpm,252,353,36.5,36.5,3893,500,0,423,0.411,1
3,910027,37,rpm,121,353,36.5,36.5,3893,500,0,424,0.411,1
3,910047,37,rpm,20,353,36.5,36.5,3893,500,0,424,0.411,1
3,910068,37,rpm,10,353,36.5,36.5,3893,500,0,424,0.411,1
3,910088,37,rpm,16,353,36.5,36.5,3893,500,0,424,0.411,1
3,910109,37,rpm,111,353,36.5,36.5,3893,500,0,424,0.411,1
3,910130,37,rpm,485,353,36.5,36.5,3893,500,0,424,0.411,1
3,910150,37,rpm,623,353,36.5,36.5,3893,500,0,424,0.412,1
3,910171,37,rpm,708,353,36.5,36.5,3893,500,0,424,0.412,1
3,910191,37,rpm,719,353,36.5,36.5,3893,500,0,424,0.412,1
3,910212,37,rpm,583,353,36.5,36.5,3893,500,0,425,0.412,1
3,910232,37,rpm,458,353,36.5,36.5,3893,500,0,425,0.412,1
3,910253,37,rpm,361,353,36.5,36.5,3893,500,0,425,0.412,1
3,910274,37,rpm,229,353,36.5,36.5,3893,500,0,425,0.412,1
3,910294,37,rpm,25,353,36.5,36.5,3893,500,0,425,0.412,1
3,910315,37,rpm,13,353,36.5,36.5,3893,500,0,425,0.412,1
3,910335,37,rpm,15,353,36.5,36.5,3893,500,0,425,0.413,1
3,910356,37,rpm,77,353,36.5,36.5,3893,500,0,425,0.413,1
3,910376,37,rpm,431,353,36.5,36.5,3893,500,0,426,0.413,1
3,910397,37,rpm,629,353,36.5,36.5,3893,500,0,426,0.413,1
3,910418,37,rpm,707,353,36.5,36.5,3893,500,0,426,0.413,1
3,910438,37,rpm,688,353,36.5,36.5,3893,500,0,426,0.413,1
3,910459,37,rpm,650,353,36.5,36.5,3893,500,0,426,0.413,1
3,910479,37,rpm,524,353,36.5,36.5,3893,500,0,426,0.413,1
3,910500,37,rpm,423,353,36.5,36.5,3893,500,0,426,0.414,1
3,910520,37,rpm,333,353,36.5,36.5,3893,500,0,426,0.414,1
3,910541,37,rpm,81,353,36.5,36.5,3893,500,0,427,0.414,1
3,910562,37,rpm,15,353,36.5,36.5,3893,500,0,427,0.414,1
3,910582,37,rpm,12,353,36.5,36.5,3893,500,0,427,0.414,1
3,910603,37,rpm,33,353,36.5,36.5,3893,500,0,427,0.414,1
3,910623,37,rpm,224,353,36.5,36.5,3893,500,0,427,0.414,1
