id,t,sp,unit,r_flw,f_flw,rpm_cmd,rpm_sp,sps,top,cal%,vol_uL,mass_g,pumpOn,port
1,495918,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,503822,37,rpm,0,1,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,495939,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,503843,37,rpm,0,1,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,495959,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,503863,37,rpm,0,1,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,495979,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,503884,37,rpm,0,2,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,496000,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,503904,37,rpm,0,2,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,496020,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,503924,37,rpm,0,2,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,496040,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,503945,37,rpm,0,3,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,496061,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,503965,37,rpm,0,3,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,496081,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,503986,37,rpm,0,3,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,496101,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,504006,37,rpm,0,4,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,496121,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,504026,37,rpm,0,4,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,496142,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,504047,37,rpm,0,4,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,496162,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,504067,37,rpm,0,4,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,496182,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,504088,37,rpm,0,5,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,496203,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
1,496223,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,504108,37,rpm,0,5,0.0,36.8,0,0,0,3046,2.954,0,COM7
2,504129,37,rpm,0,5,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,496243,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,504149,37,rpm,0,6,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,496264,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,504170,37,rpm,0,6,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,496284,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,504190,37,rpm,0,6,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,496304,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,504210,37,rpm,0,6,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,496325,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,504231,37,rpm,0,7,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,496345,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,504251,37,rpm,0,7,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,496365,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,504272,37,rpm,0,7,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,496386,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,504292,37,rpm,0,7,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,496406,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,504313,37,rpm,0,8,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,496426,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
1,496447,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,504333,37,rpm,0,8,0.0,36.8,0,0,0,3046,2.954,0,COM7
2,504354,37,rpm,0,8,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,496467,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
1,496487,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,504374,37,rpm,0,8,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,496508,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,504395,37,rpm,0,9,0.0,36.8,0,0,0,3046,2.954,0,COM7
2,504415,37,rpm,0,9,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,496528,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,504435,37,rpm,0,9,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,496548,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,504456,37,rpm,0,9,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,496569,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
1,496589,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,504476,37,rpm,0,9,0.0,36.8,0,0,0,3046,2.954,0,COM7
2,504497,37,rpm,0,10,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,496609,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,504517,37,rpm,0,10,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,496630,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,504538,37,rpm,0,10,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,496650,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,504558,37,rpm,0,10,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,496670,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,504578,37,rpm,0,10,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,496690,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
1,496711,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,504599,37,rpm,0,10,0.0,36.8,0,0,0,3046,2.954,0,COM7
2,504619,37,rpm,0,11,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,496731,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
1,496751,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,504640,37,rpm,0,11,0.0,36.8,0,0,0,3046,2.954,0,COM7
2,504660,37,rpm,0,11,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,496772,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
1,496792,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,504681,37,rpm,0,11,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,496812,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,504701,37,rpm,0,11,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,496833,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,504722,37,rpm,0,11,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,496853,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,504742,37,rpm,0,11,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,496873,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
